# fakerecherche.csv V1.0.2 - 07/01/2026 21:14:33;;;;;;;;;;;;;;;;;;;;;;;
module;timestamp;temps_ms;languesaisie;langueutilisee;modulelangue;questionoriginale;question;filtres;sql;tri;base;mode;moteur;nb_patients;pathologies;ages;residu;erreur;session_id;ip_utilisateur;rating;type_probleme;commentaire
search.py;18/12/2025 00:55;85;ja;ja;deepl;大人 と 歯ぎしり と がらんどう 控えめ|昼行性 ?;大人 と 歯ぎしり と がらんどう 控えめ|昼行性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;17;;;;;db67835d-c010-4547-894f-7b3ecc0c4b9b;127.0.0.1;👎;Bug IHM;Erreur d'affichage des résultats.
search.py;18/12/2025 01:08;102;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;2;Supraclusion;;;;d6502a7c-7a11-4b8c-b764-0e559eedb7d5;192.168.1.45;;;
search.py;18/12/2025 01:12;40;Auto;fr;glossaire_fr;hommes avec luxation ?;hommes avec luxation ?;"{""criteres"": []}";;;base25000.db;standard;;125;Supraclusion;;hommes avec luxation ?;;ffb57c1a-9b9c-4778-9e3b-c567a1445191;192.168.1.32;👎;Trop de patients;Je voulais moins de patients.
search.py;18/12/2025 01:17;1765;Auto;fr;glossaire_fr;Combien de patients avec bruxisme de moins de 10 ans ?;Combien de patients avec bruxisme de moins de 10 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;1;Supraclusion;;combien de patients avec bruxi;;0a35ff0f-2272-49e2-acbe-3e72b3d058bd;127.0.0.1;;;
search.py;18/12/2025 01:20;938;en;en;glossaire_resolution;Nombre of patients enfants with cephalometry ?;Nombre of patients enfants with cephalometry ?;"{""criteres"": []}";;;base25000.db;standard;;126;Supraclusion;;;;0591630d-a364-44b2-9ddd-b7820fa49c89;192.168.1.87;;;
search.py;18/12/2025 01:25;1646;en;en;glossaire_resolution;Nombre of patients women with hollowness left ?;Nombre of patients women with hollowness left ?;"{""criteres"": []}";;;base25000.db;standard;;56;Béance;;;;b197d85a-6b43-41d4-926f-fabb7947dd24;127.0.0.1;;;
search.py;18/12/2025 01:32;80;en;en;glossaire_resolution;how many of patients with osteoarthritis night ?;how many of patients with osteoarthritis night ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;15;;;how many of patients with oste;;be7336d9-2b13-4f4b-9715-ec5cbc703209;127.0.0.1;👎;Trop de patients;Trop de faux positifs.
search.py;18/12/2025 01:33;1602;en;en;deepl;how many of patients with osteoarthritis night ?;how many of patients with osteoarthritis night ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;49;Infraclusion;;;;f00adb6b-4ae1-4cc8-adcf-f7be5a25db96;127.0.0.1;👎;Pas assez de patients;Résultats incomplets.
search.py;18/12/2025 01:38;877;ja;ja;glossaire_resolution;Nombre より 患者 enfants と 頭囲測定 ?;Nombre より 患者 enfants と 頭囲測定 ?;"{""criteres"": []}";;;base25000.db;standard;;50;Infraclusion;;;;d61f0cd0-4e25-4879-8594-2681ecd6cad3;127.0.0.1;;;
search.py;18/12/2025 01:42;1152;ja;ja;glossaire_resolution;と 緊急 ?;と 緊急 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;21;;;;;130c08d3-9963-4aa6-b52b-677155f82f1e;192.168.1.69;;;
search.py;18/12/2025 01:51;72;en;en;glossaire_resolution;with bruxism with pendulum of less than 21.723 years ?;with bruxism with pendulum of less than 21.723 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;44;Classe II;;with bruxism with pendulum of ;;4e7ad599-de9f-43fb-9bb4-90a3e3415e73;127.0.0.1;👎;Bug IHM;L'interface ne répond plus.
search.py;18/12/2025 01:57;1353;Auto;fr;glossaire_fr;de plus de 3.4689999999999994 ans avec béance hommes ?;de plus de 3.4689999999999994 ans avec béance hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;20;Classe II;;de plus de 3.4689999999999994 ;;86dd36e5-fa2c-4cec-b67e-5f6f056f3850;192.168.1.221;;;
search.py;18/12/2025 02:08;4826;en;en;glossaire_resolution;Nombre of patients with hollowness women ?;Nombre of patients with hollowness women ?;"{""criteres"": []}";;;base25000.db;standard;;101;Classe II;;;;6c777d3e-f616-4835-80c5-e370f4c4898f;127.0.0.1;👎;Bug IHM;Bug visuel sur les cartes patients.
search.py;18/12/2025 02:24;1782;Auto;fr;glossaire_fr;de plus de 10.845 ans ?;de plus de 10.845 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;13;Béance;;;;eb95b59f-b90e-4f9b-aa4f-aecac142f1ea;127.0.0.1;;;
search.py;18/12/2025 02:28;13;en;en;glossaire_resolution;men with dislocation ?;men with dislocation ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;2;Supraclusion;;;;1a04d6a8-64d1-4565-b3fe-4adf051a67fe;127.0.0.1;👎;Pas assez de patients;Recherche partielle seulement.
search.py;18/12/2025 02:36;93;ja;ja;deepl;と う蝕 enfants ?;と う蝕 enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;16;Infraclusion;;と う蝕 enfants ?;;de61ef4e-5f37-49cc-ac24-040badcee34c;127.0.0.1;👎;Autre;Fonctionnement étrange.
search.py;18/12/2025 02:44;1727;en;en;glossaire_resolution;with bruxism women ?;with bruxism women ?;"{""criteres"": []}";;;base25000.db;standard;;5;Infraclusion;;;;ac0d33f6-418e-4f58-af21-727b22dd7c3b;192.168.1.205;;;
search.py;18/12/2025 03:23;1179;ja;ja;glossaire_resolution;Nombre より 患者 と 骨切り 一方的|控えめ と アングル・クラスIII enfants と 大臼歯 ?;Nombre より 患者 と 骨切り 一方的|控えめ と アングル・クラスIII enfants と 大臼歯 ?;"{""criteres"": []}";;;base25000.db;standard;;25;Infraclusion;;;;a53bfd06-cc13-460d-b5b3-18b2a9417540;127.0.0.1;👎;Bug IHM;Affichage cassé sur mobile.
search.py;18/12/2025 03:28;983;ja;ja;glossaire_resolution;いくら より 患者 と 関節突出部 ?;いくら より 患者 と 関節突出部 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;21;Supraclusion;;;;4a27ad7d-de9d-4082-83f3-35f4c1942dc9;127.0.0.1;👍;;Outil performant, je recommande.
search.py;18/12/2025 03:35;1486;Auto;fr;glossaire_fr;avec béance de moins de 21.44 ans hommes ?;avec béance de moins de 21.44 ans hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;21;Bruxisme;;;;669ffa35-c4c0-4904-a6be-77a510e51eac;127.0.0.1;👎;Trop de patients;Liste interminable de patients.
search.py;18/12/2025 04:16;1753;en;en;glossaire_resolution;women with hollowness ?;women with hollowness ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;60;Bruxisme;;;;8918be1f-7ce2-4a98-87ce-83d4d85505f8;192.168.1.17;👎;Autre;Erreur incompréhensible.
search.py;18/12/2025 04:16;4534;Auto;fr;glossaire_fr;Combien de patients avec niti enfants ?;Combien de patients avec niti enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;26;Classe II;;;;6444d3c2-1f52-4aa0-9a20-b4099eef2cc4;192.168.1.83;;;
search.py;18/12/2025 04:24;2987;Auto;fr;glossaire_fr;avec nécrose pulpaire unilatérale de plus de 7.651999999999999 ans ?;avec nécrose pulpaire unilatérale de plus de 7.651999999999999 ans ?;"{""criteres"": []}";;;base25000.db;standard;;58;;;avec nécrose pulpaire unilatér;;a8d5e6b1-24d9-4dfc-8ebf-e887c0fe3687;127.0.0.1;;;
search.py;18/12/2025 04:26;1805;Auto;fr;glossaire_fr;Nombre de patients de moins de 14.459 ans femmes avec stripping ?;Nombre de patients de moins de 14.459 ans femmes avec stripping ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;6;Classe II;;;;ea4f95b2-69aa-4ad6-aece-8cbf356eee1d;127.0.0.1;;;
search.py;18/12/2025 04:42;135;ja;ja;glossaire_resolution;より 未満 14.425 年 と フットプリント 男性 と がらんどう ?;より 未満 14.425 年 と フットプリント 男性 と がらんどう ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;59;;;より 未満 14.425 年 と フットプリント 男性 と ;;bb88030d-5bde-4776-8e2b-d93096c05b18;127.0.0.1;👍;;Excellent ! Exactement ce que je cherchais.
search.py;18/12/2025 05:17;1167;en;en;deepl;with bruxism moderate women ?;with bruxism moderate women ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;25;Béance;;with bruxism moderate women ?;;222abe95-4076-493b-b9d9-19eb1a6d0e74;127.0.0.1;👎;Pas assez de patients;Recherche partielle seulement.
search.py;18/12/2025 05:20;836;ja;ja;deepl;と フットプリント ?;と フットプリント ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;12;;;;;8e8dd786-a2f1-436b-8cad-f842340fb749;127.0.0.1;;;
search.py;18/12/2025 05:23;43;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;21;Infraclusion;;;;6b20c90a-19a0-4237-83ea-c4aa34f99a88;127.0.0.1;👎;Trop de patients;Impossible de trier autant de patients.
search.py;18/12/2025 05:30;835;ja;ja;deepl;女性 ?;女性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;45;Infraclusion;;;;bb134be1-82a6-43c8-87ac-25cc1bd49259;127.0.0.1;👍;;Exactement les patients attendus.
search.py;18/12/2025 05:36;802;Auto;fr;glossaire_fr;avec béance hommes ?;avec béance hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;53;Supraclusion;;;;55cce294-c4ce-4f80-9d7e-8fd71ba239bb;192.168.1.139;👎;Trop de patients;J'ai eu des milliers de résultats !
search.py;18/12/2025 05:52;627;Auto;fr;glossaire_fr;de moins de 22.168 ans hommes avec débandage ?;de moins de 22.168 ans hommes avec débandage ?;"{""criteres"": []}";;;base25000.db;standard;;38;;;;;dd82b96b-f08f-417e-b47c-1653a363c3e6;192.168.1.32;👍;;Recherche impeccable !
search.py;18/12/2025 05:54;141;Auto;fr;glossaire_fr;avec caries dentaires enfants ?;avec caries dentaires enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;3;Infraclusion;;avec caries dentaires enfants ;;032d7a94-cd22-4c9c-97c3-f45f4f6b5906;192.168.1.162;👍;;Exactement les patients attendus.
search.py;18/12/2025 06:06;10;en;en;glossaire_resolution;of more of 14.780000000000001 years men ?;of more of 14.780000000000001 years men ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;13;Bruxisme;;;;320aee48-8ade-4003-b0ae-c9468359bd36;127.0.0.1;👎;Autre;Besoin d'aide pour comprendre.
search.py;18/12/2025 06:22;4857;en;en;deepl;men with bruxism ?;men with bruxism ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;28;;;men with bruxism ?;;1eab5452-6ed9-44ff-8394-2a29a89e252c;127.0.0.1;;;
search.py;18/12/2025 06:30;145;Auto;fr;glossaire_fr;Nombre de patients avec ostéotomie unilatérale|modérée avec classe iii d'angle enfants avec molaire ?;Nombre de patients avec ostéotomie unilatérale|modérée avec classe iii d'angle enfants avec molaire ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;70;Classe II;;;;21d6e189-4ea7-43bd-a60e-409571f15b12;127.0.0.1;👎;Trop de patients;La recherche est trop large.
search.py;18/12/2025 06:33;728;Auto;fr;glossaire_fr;Nombre de patients hommes ?;Nombre de patients hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;40;Infraclusion;;nombre de patients hommes ?;;f8c149ae-832a-4ef0-af7d-04936bba0816;127.0.0.1;👎;Bug IHM;Interface figée.
search.py;18/12/2025 07:04;1849;Auto;fr;glossaire_fr;avec ef de plus de 10.405 ans ?;avec ef de plus de 10.405 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;6;;;;;effa1b4c-32a5-4f8f-ab2a-9a30f3adaedb;127.0.0.1;👎;Trop de patients;Résultats non filtrés correctement.
search.py;18/12/2025 07:13;694;ja;ja;deepl;Nombre より 患者 と がらんどう と う蝕 ?;Nombre より 患者 と がらんどう と う蝕 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;37;Infraclusion;;;;10c4cf48-3f45-4bf8-98f4-1d6f2dc1053d;192.168.1.182;;;
search.py;18/12/2025 07:20;1098;en;en;deepl;how many of patients with joint protrusion with spacing enfants ?;how many of patients with joint protrusion with spacing enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;28;Classe II;;;;d71cda22-3c3b-44f8-bf45-4ed63e6825cc;192.168.1.91;;;
search.py;18/12/2025 07:34;2534;Auto;fr;glossaire_fr;Nombre de patients avec plaque amovible ?;Nombre de patients avec plaque amovible ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;1;Bruxisme;;;;1598f4c8-7867-4df4-9fa0-ab7310b0d4f6;127.0.0.1;👍;;Bravo, ça fonctionne parfaitement.
search.py;18/12/2025 07:58;4653;Auto;fr;glossaire_fr;Combien de patients avec arthrose nocturne ?;Combien de patients avec arthrose nocturne ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;13;Infraclusion;;;;2952b9ae-ceb0-4bed-85ae-d1173bb729f6;127.0.0.1;👎;Bug IHM;Interface figée.
search.py;18/12/2025 07:58;885;en;en;glossaire_resolution;women ?;women ?;"{""criteres"": []}";;;base25000.db;standard;;21;Infraclusion;;women ?;;79deeb58-da10-4f87-8f9b-701398cb017f;127.0.0.1;;;
search.py;18/12/2025 08:01;81;Auto;fr;glossaire_fr;de moins de 27.613 ans femmes ?;de moins de 27.613 ans femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;44;;;;;298baa9a-a999-424b-9d67-38f81b20a6b5;192.168.1.37;👍;;Top, rien à redire.
search.py;18/12/2025 08:07;3490;ja;ja;glossaire_resolution;と 痒い糸 と エクトピー と バージョン ?;と 痒い糸 と エクトピー と バージョン ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;4;;;;;a20d3c2c-53db-4a0c-a241-54f5335cf74c;127.0.0.1;;;
search.py;18/12/2025 08:09;1732;Auto;fr;glossaire_fr;hommes avec luxation ?;hommes avec luxation ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;47;Classe II;;;;b36999b0-0546-494a-927f-fbc5f047ee6e;127.0.0.1;👎;Pas assez de patients;Aucun patient trouvé alors qu'il y en a.
search.py;18/12/2025 08:16;825;Auto;fr;glossaire_fr;Combien de patients avec arthrose nocturne ?;Combien de patients avec arthrose nocturne ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;103;Béance;;;;2a84bf6b-ae97-4ef7-a7d0-f507777e02b4;127.0.0.1;👎;Trop de patients;Trop de faux positifs.
search.py;18/12/2025 08:21;1758;Auto;fr;glossaire_fr;adultes ?;adultes ?;"{""criteres"": []}";;;base25000.db;standard;;49;Béance;;adultes ?;;bce603b9-dab9-4371-ab38-0d4293540cd7;127.0.0.1;;;
search.py;18/12/2025 08:32;65;Auto;fr;glossaire_fr;de moins de 27.613 ans femmes ?;de moins de 27.613 ans femmes ?;"{""criteres"": []}";;;base25000.db;standard;;62;;;;;7ff3beac-7c66-48a5-9fa0-2cf705df12e5;127.0.0.1;👎;Pas assez de patients;Base de données incomplète ?
search.py;18/12/2025 08:54;4694;Auto;fr;glossaire_fr;Combien de patients avec transposition modéré|diurne adultes avec bruxisme femmes ?;Combien de patients avec transposition modéré|diurne adultes avec bruxisme femmes ?;"{""criteres"": []}";;;base25000.db;standard;;17;Classe II;;;;8d3f2e42-0cae-4509-8ba9-3e6fdbadebdf;127.0.0.1;👎;Bug IHM;Bug visuel sur les cartes patients.
search.py;18/12/2025 08:57;1782;Auto;fr;glossaire_fr;avec infraclusion adultes avec béance avec classe i d'angle ?;avec infraclusion adultes avec béance avec classe i d'angle ?;"{""criteres"": []}";;;base25000.db;standard;;157;;;avec infraclusion adultes avec;;ab5a9237-8e6c-48ac-9825-04f59ceee2d6;127.0.0.1;👎;Bug IHM;Le scroll ne marche pas.
search.py;18/12/2025 09:02;849;Auto;fr;glossaire_fr;avec occlusion inversée femmes ?;avec occlusion inversée femmes ?;"{""criteres"": []}";;;base25000.db;standard;;0;Béance;;avec occlusion inversée femmes;;801cc3b6-eadf-4562-b824-71284bbe1704;127.0.0.1;;;
search.py;18/12/2025 09:15;26;en;en;deepl;how many of patients with bruxism of more of 5.414999999999999 years ?;how many of patients with bruxism of more of 5.414999999999999 years ?;"{""criteres"": []}";;;base25000.db;standard;;10;Classe II;;;;0940d07b-a75f-40ef-ba3e-96848d3247af;127.0.0.1;👎;Pas assez de patients;Aucun patient trouvé alors qu'il y en a.
search.py;18/12/2025 09:58;2264;Auto;fr;glossaire_fr;femmes de plus de 1 ans ?;femmes de plus de 1 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;124;Bruxisme;;;;528f3c35-3272-496e-939c-ab0e77740e08;127.0.0.1;;;
search.py;18/12/2025 10:09;4331;ja;ja;glossaire_resolution;と しょうこうドットエム ?;と しょうこうドットエム ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;35;Bruxisme;;;;86a2c6ba-937b-4d27-89d9-31d00f939873;127.0.0.1;👎;Autre;Comportement bizarre.
search.py;18/12/2025 10:23;83;Auto;fr;glossaire_fr;avec luxation méniscale hommes ?;avec luxation méniscale hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;39;;;avec luxation méniscale hommes;;3ee785b8-504a-434a-a47f-8f19296ffb4e;127.0.0.1;;;
search.py;18/12/2025 10:29;1614;Auto;fr;glossaire_fr;Combien de patients avec douleur infectieuse enfants ?;Combien de patients avec douleur infectieuse enfants ?;"{""criteres"": []}";;;base25000.db;standard;;97;Classe II;;;;725bb877-9f34-4f9d-ba98-d14dbb21b8d0;127.0.0.1;;;
search.py;18/12/2025 10:35;1672;Auto;fr;glossaire_fr;Nombre de patients avec plaque éventail avec classe ii squelettique enfants ?;Nombre de patients avec plaque éventail avec classe ii squelettique enfants ?;"{""criteres"": []}";;;base25000.db;standard;;111;Classe II;;;;841f0c70-5383-4927-82cc-4b39b19fabc5;127.0.0.1;;;
search.py;18/12/2025 10:36;1595;ja;ja;deepl;と おとり捜査 大人 と がらんどう と アングル・クラス I ?;と おとり捜査 大人 と がらんどう と アングル・クラス I ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;11;Bruxisme;;と おとり捜査 大人 と がらんどう と アングル・クラス ;;95687db5-ec9b-4d4a-b43a-077d7ef6c0d0;127.0.0.1;👍;;Résultats très pertinents, merci !
search.py;18/12/2025 10:55;873;Auto;fr;glossaire_fr;avec bruxisme modéré femmes ?;avec bruxisme modéré femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;19;Infraclusion;;;;3f34040c-7c6a-46be-b0ef-56b230c11922;192.168.1.219;;;
search.py;18/12/2025 11:19;4553;Auto;fr;glossaire_fr;avec occlusion inversée hommes ?;avec occlusion inversée hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;49;;;;;370ce4b5-a862-4996-99fd-86650712cc80;127.0.0.1;;;
search.py;18/12/2025 11:20;1780;Auto;fr;glossaire_fr;avec occlusion inversée femmes ?;avec occlusion inversée femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;57;Béance;;avec occlusion inversée femmes;;2d124c69-ea7a-4e7e-8745-5ab86321375d;192.168.1.192;;;
search.py;18/12/2025 11:56;65;Auto;fr;glossaire_fr;enfants ?;enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;7;Classe II;;;;306c3514-0d20-4807-b24a-63bfc1fe1d7c;192.168.1.241;;;
search.py;18/12/2025 12:40;42;ja;ja;glossaire_resolution;女性 より もっと見る より 1 年 ?;女性 より もっと見る より 1 年 ?;"{""criteres"": []}";;;base25000.db;standard;;59;;;;;dabb26da-e7ee-493f-a0c4-f7352285ed84;192.168.1.11;;;
search.py;18/12/2025 12:47;1333;Auto;fr;glossaire_fr;avec béance hommes ?;avec béance hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;standard;;2;Classe II;;;;bb074f45-a7c6-4de3-b032-debf34493d7e;192.168.1.134;👍;;Recherche impeccable !
search.py;18/12/2025 13:02;1693;Auto;fr;glossaire_fr;avec nécrose pulpaire unilatérale de plus de 7.651999999999999 ans ?;avec nécrose pulpaire unilatérale de plus de 7.651999999999999 ans ?;"{""criteres"": []}";;;base25000.db;standard;;0;;;;;7e064287-d599-4bcb-b313-9d6715c64e3e;127.0.0.1;;;
search.py;18/12/2025 13:04;4002;en;en;deepl;with reverse bite women ?;with reverse bite women ?;"{""criteres"": []}";;;base25000.db;standard;;12;;;;;77ad8185-948c-4238-8fbf-cb6a54b1c181;127.0.0.1;👍;;Recherche impeccable !
